,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
1688,61.397189,96.13388,61.410922,97.530241,-28.523603,97.789691,-28.517466,98.588138,Selenographic,Equatorial
1689,-30.109827,-89.63282700000002,-30.10213,-90.38015200000001,29.842285,-88.67515800000001,29.852348,-89.36590799999999,Selenographic,Equatorial
1690,-31.081542,84.204356,-31.068208,83.398096,-26.206532,84.307509,-26.190208,83.53932,Selenographic,Equatorial
1691,-30.491343,127.212191,-30.555729,126.197575,-60.395057,127.219442,-60.449941,125.490174,Selenographic,Equatorial
1692,-29.952263,69.080702,-29.964418,69.843984,-4.781387,69.565825,-4.791695,70.225211,Selenographic,Equatorial
1693,60.018122,-79.370544,60.036321,-77.714294,20.081313,-78.26292699999999,20.090776,-77.38451900000001,Selenographic,Equatorial
1694,59.368604,-60.543814999999995,59.356363,-62.29059999999998,41.191496,-60.563312999999994,41.182429,-61.76724100000001,Selenographic,Equatorial
1695,1.424872,160.478363,1.434661,159.724469,-28.584761,160.258279,-28.574491,159.391875,Selenographic,Equatorial
1696,44.491554,125.812698,44.574763,127.022658,29.904145,126.094854,29.984577,127.111016,Selenographic,Equatorial
1697,-28.59427,70.999975,-28.531927,71.830793,31.467959,71.171066,31.510253,72.023274,Selenographic,Equatorial
1698,-61.488954,178.642276,-61.492673,177.365777,-1.492888,177.948834,-1.49638,177.408215,Selenographic,Equatorial
1699,-2.566328,-177.697313,-2.572846,-177.086934,29.313155,-177.76099,29.308025,-177.00328,Selenographic,Equatorial
1700,11.438424,0.886521,11.436029,1.617172,-28.401454,0.534075,-28.404088,1.324999,Selenographic,Equatorial
1701,-60.154768,152.477089,-60.162135,151.238414,-0.300219,151.72197,-0.306495,151.12296,Selenographic,Equatorial
1702,-59.318904,78.717467,-59.286524,80.405551,-89.111978,123.938485,-88.418282,144.70791,Polar,South
1703,-61.453639,152.471901,-61.45982,151.308289,-1.574303,151.73402,-1.578665,151.193387,Selenographic,Equatorial
1704,-61.65626,-167.721724,-61.6676,-169.023531,-1.730982,-168.814662,-1.734843,-169.35472,Selenographic,Equatorial
1705,63.406374,58.725237,63.389884,56.94171,31.439054,59.516667,31.435238,58.455252,Selenographic,Equatorial
1706,28.367937,70.206903,28.347162,69.062363,8.284618,70.317073,8.264755,69.287007,Selenographic,Equatorial
1707,59.666222,-104.256024,59.647257,-106.06733600000001,19.723431,-103.91565300000002,19.712832,-104.93163999999999,Selenographic,Equatorial
1708,43.15404,-89.09958699999999,43.143543,-88.11883399999999,67.057573,-88.75852099999997,67.037201,-86.85671100000002,Selenographic,Equatorial
1709,59.712008,167.585198,59.67537,169.199452,-30.331104,165.879179,-30.388583,166.910846,Selenographic,Equatorial
1710,-74.551355,-137.777974,-74.536058,-135.327422,-59.504158,42.07377,-59.497987,40.908976,Selenographic,Equatorial
1711,59.836695,2.152114,59.829554,3.753486,20.854914,2.026588,20.851782,2.892369,Selenographic,Equatorial
1712,-62.895012,-128.534655,-62.8754,-130.035122,-2.695445,-128.003368,-2.686551,-128.532072,Selenographic,Equatorial
1713,-61.470402,-151.929583,-61.459587,-153.284237,-1.594562,-152.553241,-1.584652,-153.078184,Selenographic,Equatorial
1714,-1.096754,74.391958,-1.110105,75.042444,28.547897,74.924882,28.533204,75.680428,Selenographic,Equatorial
1715,-0.520742,-146.204821,-0.522899,-145.669558,29.177667,-146.123396,29.174667,-145.523168,Selenographic,Equatorial
1716,-74.464458,125.609845,-74.442974,128.251669,-59.516201,-54.917305999999996,-59.506697,-56.220551,Selenographic,Equatorial
1717,-0.09963,68.35048,-0.085743,69.167145,-59.977944,68.85923,-59.955558,70.479613,Selenographic,Equatorial
1718,-57.614625,-172.642955,-57.608162,-171.203119,-86.725576,-178.047661,-86.718558,-165.566927,Polar,South
1719,9.035442,-42.004260999999985,9.033194,-41.40970900000002,18.703984,-41.987566000000015,18.701174,-41.37643300000002,Selenographic,Equatorial
1720,-30.467474,-77.94826999999998,-30.484812,-78.81609600000002,-62.403397,-76.58315399999998,-62.42394,-78.16748999999999,Selenographic,Equatorial
1721,1.14618,-0.5167969999999968,1.143863,0.231605,-25.078621,-0.7405889999999999,-25.081708,0.061606,Selenographic,Equatorial
1722,-49.566305,169.335135,-49.561871,170.703575,-58.685804,169.212517,-58.684082,170.883244,Selenographic,Equatorial
1723,-1.512095,-150.40218,-1.513941,-149.863792,27.930372,-150.397312,27.928159,-149.768255,Selenographic,Equatorial
1724,43.17784,158.36899,43.186897,159.421032,67.112238,157.079818,67.129983,159.17699,Selenographic,Equatorial
1725,-37.955465,-49.491735000000006,-37.948906,-48.62097499999999,-61.148553,-49.384731999999985,-61.137445,-47.957318999999984,Selenographic,Equatorial
1726,-22.939696,16.967968,-22.941083,15.991088,-38.130674,16.99031,-38.132307,15.874132,Selenographic,Equatorial
1727,3.244512,-141.433039,3.300247,-140.465981,-56.523185,-141.079806,-56.485056,-139.490322,Selenographic,Equatorial
1728,-87.896073,99.130213,-87.594986,117.680147,-61.68331,-94.66241400000001,-61.661271,-96.19135699999998,Polar,South
1729,-86.08012,-35.09188999999998,-86.106195,-46.39179300000001,-60.184386,136.327488,-60.186868,137.794551,Polar,South
1730,-27.1849,-5.937893999999972,-27.18648,-6.88650100000001,-59.216619,-5.531639999999982,-59.219457,-7.077649000000008,Selenographic,Equatorial
1731,1.25233,-172.681338,1.256183,-173.521111,-28.735603,-172.929745,-28.731308,-173.841611,Selenographic,Equatorial
1732,59.547182,-74.928248,59.526652,-76.69719199999997,-0.4548,-74.54523699999999,-0.466521,-75.45159100000001,Selenographic,Equatorial
1733,-57.097485,144.341043,-57.114304,145.809109,-86.965669,139.047011,-86.972532,153.387306,Polar,South
1734,61.211343,-143.06262,61.188335,-144.924309,31.366454,-143.397078,31.366056,-144.48788,Selenographic,Equatorial
1735,44.773741,-162.213832,44.782759,-161.301983,68.510256,-163.611665,68.52847,-161.74502,Selenographic,Equatorial
1736,-43.471579,81.463412,-43.492095,82.514271,-32.527925,81.872397,-32.545426,82.775583,Selenographic,Equatorial
1737,61.364171,164.402125,61.358402,165.946463,21.395902,164.255699,21.39377,165.103786,Selenographic,Equatorial
1738,-76.197369,101.951417,-76.149535,105.292816,-58.272377,-80.37232899999998,-58.253357,-81.76436100000001,Selenographic,Equatorial
1739,-29.142657,90.814595,-29.120135,89.933288,1.012681,91.376976,1.033199,90.603711,Selenographic,Equatorial
1740,-0.471523,-161.033991,-0.469411,-161.868337,-30.407175,-161.481534,-30.395463,-162.405843,Selenographic,Equatorial
1741,62.892636,108.011501,62.906085,109.659289,-27.014997,109.485675,-27.012155,110.328563,Selenographic,Equatorial
1742,63.742232,-165.424023,63.727541,-163.527348,-26.12295,-166.289782,-26.134384,-165.314029,Selenographic,Equatorial
1743,44.743199,-143.408045,44.746773,-142.549365,68.730434,-144.128104,68.735571,-142.351351,Selenographic,Equatorial
1744,-75.98967,-27.96015699999998,-75.998098,-25.089638999999977,-58.258981,154.965814,-58.263336,153.757512,Selenographic,Equatorial
1745,-27.750874,-92.04178100000001,-27.653543,-92.89453200000003,-59.897721,-90.96444000000002,-59.80013,-92.40759200000002,Selenographic,Equatorial
1746,43.323428,116.097719,43.317233,117.136506,67.051553,115.932921,67.040151,117.983879,Selenographic,Equatorial
1747,43.268771,-159.990815,43.287275,-159.036378,66.941381,-161.253225,66.968532,-159.377347,Selenographic,Equatorial
1748,-61.602033,86.554384,-61.563313,88.436142,-88.534193,-124.246983,-87.962788,-145.985345,Polar,South
1749,44.776016,-104.18896699999999,44.766824,-103.29933599999998,68.778932,-103.75892599999997,68.75823,-101.92536000000001,Selenographic,Equatorial
1750,-62.745063,112.077065,-62.960952,110.539413,27.115907,108.159765,26.949129,107.354423,Selenographic,Equatorial
1751,30.376593,83.148868,30.362382,82.13074,1.143329,83.406053,1.130657,82.510949,Selenographic,Equatorial
1752,3.269231,64.466938,3.185319,63.505827,-26.343801,64.787713,-26.435087,63.717939,Selenographic,Equatorial
1753,61.050947,-15.659795999999972,61.043957,-14.092196999999999,37.680341,-15.708619999999996,37.675496,-14.729884000000027,Selenographic,Equatorial
1754,-61.215448,102.553829,-61.234413,103.910881,28.754698,104.518577,28.744402,105.235237,Selenographic,Equatorial
1755,-33.826639,141.10925,-33.819719,140.279558,-3.672732,141.162181,-3.666466,140.458979,Selenographic,Equatorial
1756,-23.293589,-105.144759,-23.309657,-106.011221,-55.320999,-103.85157299999997,-55.347238,-105.19075699999999,Selenographic,Equatorial
1757,-74.549684,-127.20629,-74.526471,-124.77780899999999,-59.506445,51.617087,-59.496521,50.469557,Selenographic,Equatorial
1758,-0.899307,-107.972172,-0.908988,-107.404766,8.809679,-107.81069099999999,8.800712,-107.24210299999999,Selenographic,Equatorial
1759,-27.396863,129.122396,-27.406496,128.193628,-59.407485,129.999974,-59.423322,128.408522,Selenographic,Equatorial
1760,-60.271079,162.241532,-60.274481,160.971017,-0.397801,161.490057,-0.399737,160.899595,Selenographic,Equatorial
1761,-12.74872,-150.549875,-12.73153,-149.628361,-26.924294,-150.567976,-26.906615,-149.601933,Selenographic,Equatorial
1762,-87.889191,77.496962,-87.640205,96.733145,-61.26768,-111.62102999999999,-61.25035,-113.10203100000001,Polar,South
1763,-0.28616,-172.064168,-0.290186,-171.484589,29.371881,-172.138744,29.366965,-171.458249,Selenographic,Equatorial
1764,61.629543,140.140827,61.6278,141.624759,-28.304604,139.923465,-28.305208,140.839522,Selenographic,Equatorial
1765,-60.224956,-102.38141999999999,-60.189391,-103.76474400000001,-0.57906,-101.22457600000001,-0.561545,-101.78746100000001,Selenographic,Equatorial
1766,43.074839,-175.160939,43.083075,-174.171889,67.205526,-176.395612,67.221718,-174.419489,Selenographic,Equatorial
1767,64.275272,-169.711142,64.278893,-167.898919,32.119411,-169.269882,32.121819,-168.270323,Selenographic,Equatorial
1768,-27.185042,146.316776,-27.183948,145.371781,-59.062756,146.711713,-59.061174,145.066358,Selenographic,Equatorial
1769,60.532406,123.719748,60.55293,125.312262,28.262128,124.738762,28.276302,125.698525,Selenographic,Equatorial
1770,-74.515455,126.580131,-74.495354,129.233581,-59.480237,-53.77643599999999,-59.471446,-55.080967999999984,Selenographic,Equatorial
1771,-74.479218,-167.93043,-74.487339,-165.366109,-59.55191,14.893818,-59.557027,13.642449,Selenographic,Equatorial
1772,29.285379,106.551072,29.351425,105.543212,-0.595136,106.758331,-0.53754,105.868458,Selenographic,Equatorial
1773,-61.487246,176.385491,-61.486283,175.11655,-1.510456,175.741995,-1.510368,175.20371,Selenographic,Equatorial
1774,-49.396835,-150.700888,-49.402647,-149.372816,-65.47905,-150.865669,-65.479881,-148.905702,Selenographic,Equatorial
1775,-28.872046,91.449794,-28.887181,90.551688,-60.795008,93.072942,-60.822431,91.505361,Selenographic,Equatorial
1776,57.539721,130.278751,57.585998,128.720897,29.575183,129.694956,29.615483,128.705697,Selenographic,Equatorial
1777,-55.278927,147.343574,-55.255966,148.904676,-80.647999,145.930895,-80.628017,151.170689,Polar,South
1778,33.20933,80.799247,33.224918,81.749812,-56.733411,81.994985,-56.710359,83.466308,Selenographic,Equatorial
1779,12.669003,-4.844506000000024,12.666234,-4.066929000000016,3.222216,-4.899731999999972,3.219357,-4.142538000000002,Selenographic,Equatorial
1780,60.350847,-151.580303,60.345555,-149.849021,30.229861,-151.022049,30.220004,-149.977302,Selenographic,Equatorial
1781,-32.712187,84.221205,-32.693376,83.309449,-27.822943,84.309854,-27.801341,83.444043,Selenographic,Equatorial
1782,44.783691,120.350585,44.781082,121.316917,68.84457,120.059675,68.838679,122.068869,Selenographic,Equatorial
1783,-74.559886,-126.064053,-74.536305,-123.640872,-59.47381,52.699021,-59.463713,51.556339,Selenographic,Equatorial
1784,-28.379485,58.206141,-28.414325,59.00212,31.567373,59.127582,31.530039,59.985615,Selenographic,Equatorial
1785,44.8131,78.505084,44.80608,79.459568,68.825456,78.684714,68.809064,80.72833,Selenographic,Equatorial
1786,62.027133,68.119907,61.996011,66.557591,29.833021,69.063397,29.813254,68.123659,Selenographic,Equatorial
1787,-34.709656,-4.766990000000021,-34.704094,-3.6884319999999775,-84.476395,-7.714357000000007,-84.460194,0.531108,Polar,South
1788,-72.736549,165.864969,-72.739864,168.539322,-61.160578,-11.700660000000028,-61.163847,-13.214830000000006,Selenographic,Equatorial
1789,-9.77437,90.175183,-9.865158,90.83725,60.528861,92.459478,60.428372,93.930589,Selenographic,Equatorial
1790,-88.164826,61.052063,-87.93274,83.942909,-61.161892,-124.123737,-61.148514,-125.618405,Polar,South
1791,62.94422,95.295793,62.922592,96.927602,-26.848345,96.205085,-26.881186,97.081438,Selenographic,Equatorial
1792,43.208658,105.428348,43.196035,106.48295,66.794928,105.449148,66.774488,107.520955,Selenographic,Equatorial
1793,-75.226229,55.890652,-75.225635,-42.383399,-73.483311,144.00563,-73.421148,-130.408793,Selenographic,Equatorial
1794,-28.834189,90.370516,-28.852468,89.483564,-40.39474,90.737013,-40.415521,89.722783,Selenographic,Equatorial
1795,-38.496932,-57.29426799999999,-38.464403,-56.285844999999995,-84.805047,-74.92070999999999,-85.022503,-66.31454500000001,Polar,South
1796,-75.945727,151.311222,-75.95373,154.698289,-58.189941,-25.574692000000027,-58.194365,-27.044790999999975,Selenographic,Equatorial
1797,-86.271197,-71.77561600000001,-86.453605,-82.309796,-60.006734,85.390281,-60.028267,86.718449,Polar,South
1798,46.324503,89.286034,46.315406,90.392417,70.42354,89.442013,70.402562,91.910922,Selenographic,Equatorial
1799,-0.59359,-134.694508,-0.578636,-135.54341,-30.236991,-134.803493,-30.234011,-135.724047,Selenographic,Equatorial
1800,-60.000609,-85.944028,-59.974865,-87.37380300000001,-33.08793,-85.36364900000001,-33.073503,-86.131732,Selenographic,Equatorial
1801,7.378907,-125.71440999999999,7.457283,-124.95868300000001,-0.705116,-125.659292,-0.628237,-124.912309,Selenographic,Equatorial
1802,43.327133,-133.527989,43.326509,-132.614892,66.942519,-133.796144,66.939218,-131.994231,Selenographic,Equatorial
1803,63.515736,-79.65989100000002,63.537011,-77.79985599999998,23.567711,-78.32536299999998,23.578479,-77.42323299999998,Selenographic,Equatorial
1804,-30.887873,129.189015,-30.898699,128.224281,-62.834695,130.243971,-62.853303,128.462802,Selenographic,Equatorial
1805,-61.227292,106.456745,-61.20744,105.081961,28.794271,107.770058,28.804323,107.010734,Selenographic,Equatorial
1806,61.453201,-87.03815400000002,61.434677,-88.77164499999998,32.67881,-86.72686399999998,32.666164,-87.73769800000002,Selenographic,Equatorial
1807,-27.1498,75.247359,-27.127565,74.25083,-59.234216,76.68671,-59.225137,75.027341,Selenographic,Equatorial
1808,-72.511919,152.814673,-72.518028,155.55199,-61.419364,-24.369987999999978,-61.424972,-25.988372000000027,Selenographic,Equatorial
1809,0.902584,-179.096994,0.897117,-178.514793,30.390918,-179.556939,30.361399,-178.830961,Selenographic,Equatorial
1810,-1.620838,-163.326879,-1.635213,-162.777796,27.778692,-163.389024,27.760545,-162.728829,Selenographic,Equatorial
1811,22.610485,-125.351125,22.626769,-124.35134099999999,-17.455682,-125.14674600000001,-17.44087,-124.21606,Selenographic,Equatorial
1812,43.099374,89.269456,43.090792,90.314028,66.928536,89.409973,66.910465,91.517721,Selenographic,Equatorial
1813,46.225986,-66.52042699999998,46.218537,-65.415662,70.423558,-66.48791799999998,70.406185,-64.14067799999998,Selenographic,Equatorial
1814,46.117867,-147.878819,46.131717,-146.944886,70.542302,-149.030656,70.563384,-146.968718,Selenographic,Equatorial
1815,61.172135,-2.549892,61.166102,-1.0201880000000187,31.16956,-2.5726829999999836,31.165109,-1.678529000000026,Selenographic,Equatorial
1816,59.833947,96.127711,59.853208,97.604554,-30.173286,97.798821,-30.161697,98.699999,Selenographic,Equatorial
1817,44.810326,157.277451,44.819917,158.253711,68.837585,155.882097,68.856499,157.920472,Selenographic,Equatorial
1818,-28.991239,-79.099538,-29.007063,-79.87278700000002,-60.868822,-77.511032,-60.895961,-78.87029999999999,Selenographic,Equatorial
1819,-55.890476,-157.498694,-55.886483,-156.021738,-80.292342,-159.068759,-80.289912,-154.550008,Polar,South
1820,-87.689919,-30.708185000000014,-87.730115,-48.086026000000004,-58.64311,136.439374,-58.6451,137.702583,Polar,South
1821,-1.181757,141.08668,-1.187412,141.66128,30.768067,141.074055,30.761306,141.822455,Selenographic,Equatorial
1822,59.383646,-169.452475,59.383635,-171.186483,-30.556215,-170.723127,-30.557279,-171.757318,Selenographic,Equatorial
1823,46.399495,78.457023,46.391265,79.548238,70.553818,78.586165,70.534007,81.051357,Selenographic,Equatorial
1824,-74.663907,-123.77903599999999,-74.639464,-121.35348300000001,-59.393365,54.865769,-59.382962,53.732639,Selenographic,Equatorial
1825,-1.87579,158.425102,-1.887525,159.030709,27.910045,158.362366,27.896577,159.123561,Selenographic,Equatorial
1826,61.514396,150.300866,61.50947,151.754024,-28.463854,149.73397,-28.466307,150.645888,Selenographic,Equatorial
1827,3.079205,-161.781259,3.047948,-162.672246,-26.867129,-161.651096,-26.890255,-162.608421,Selenographic,Equatorial
1828,44.594828,-75.08869900000002,44.587243,-74.13991499999997,68.784584,-74.86837600000001,68.768543,-72.947161,Selenographic,Equatorial
1829,61.55318,-111.303843,61.581781,-109.75120999999999,29.349915,-109.703236,29.366184,-108.80756299999999,Selenographic,Equatorial
1830,-76.702808,-98.50412,-76.652999,-95.32281599999999,-57.541924,78.457446,-57.522624,77.169708,Polar,South
1831,-1.238728,164.766552,-1.239676,165.317106,30.711122,164.680335,30.709926,165.390282,Selenographic,Equatorial
1832,-88.648965,-131.253726,-88.352606,-160.279623,-58.183919,-125.12543500000001,-58.171311,-126.488257,Polar,South
1833,-30.715744,91.564437,-30.731842,90.54541,-62.586925,93.369685,-62.618281,91.519388,Selenographic,Equatorial
1834,-73.014125,-139.113009,-72.999677,-136.636785,-60.831474,41.097847,-60.825441,39.754046,Selenographic,Equatorial
1835,32.348241,120.376625,32.350801,119.267683,-27.654739,120.550615,-27.653192,119.52769,Selenographic,Equatorial
1836,63.444319,-81.502161,63.410864,-79.64451100000002,-26.5354,-80.94976000000003,-26.587,-80.07747599999999,Selenographic,Equatorial
1837,65.043435,9.469398,65.049291,11.308486,32.912209,9.939183,32.916663,10.893672,Selenographic,Equatorial
1838,44.907029,118.252195,44.903925,119.21474,68.807273,118.045214,68.799932,120.039846,Selenographic,Equatorial
1839,-30.769426,90.735682,-30.749804,89.929281,-0.618017,91.307155,-0.600678,90.61118,Selenographic,Equatorial
1840,-0.899637,168.999486,-1.120882,168.149837,-30.244274,169.682953,-30.143776,168.688038,Selenographic,Equatorial
1841,63.046288,-168.933436,63.064227,-170.878373,-26.818527,-170.741528,-26.809758,-171.737373,Selenographic,Equatorial
1842,44.682144,-131.309927,44.679975,-130.474172,68.834441,-131.488192,68.828683,-129.738687,Selenographic,Equatorial
1843,-1.450073,-139.715534,-1.460624,-139.170279,27.922149,-139.526273,27.910994,-138.887559,Selenographic,Equatorial
1844,-59.994506,-142.733428,-60.006951,-144.118253,-0.343203,-142.983564,-0.356316,-143.533993,Selenographic,Equatorial
1845,63.43783,-66.42599100000001,63.451867,-64.63080500000001,-26.58404,-65.05033800000001,-26.578174,-64.19117699999998,Selenographic,Equatorial
1846,59.879811,-3.720175999999981,59.886898,-2.1475899999999797,27.64818,-3.2195330000000126,27.653011,-2.303564999999992,Selenographic,Equatorial
1847,-57.887833,175.653108,-57.880824,177.271625,-78.156752,174.807168,-78.145284,178.771167,Polar,South
1848,46.517375,116.086028,46.51157,117.185961,70.432482,115.868769,70.420274,118.259951,Selenographic,Equatorial
1849,59.836781,-1.4956050000000118,59.844709,0.068015,27.602076,-1.0073340000000144,27.607296,-0.0952970000000164,Selenographic,Equatorial
1850,63.288783,-101.15981499999998,63.256769,-103.200514,3.429038,-100.567523,3.408879,-101.511885,Selenographic,Equatorial
1851,0.76867,-175.25214,0.768503,-174.677636,30.374695,-175.339481,30.376204,-174.624769,Selenographic,Equatorial
1852,63.291244,-76.13062500000001,63.267517,-78.128514,3.340458,-75.67883499999999,3.329162,-76.58725600000002,Selenographic,Equatorial
1853,-57.485484,-22.913678000000004,-57.485839,-21.469943,-78.36798,-24.015016000000003,-78.367042,-20.322703999999987,Polar,South
1854,-35.539995,-22.60793799999999,-35.539765,-21.675738000000024,-58.204573,-22.85559699999999,-58.204014,-21.511445999999978,Selenographic,Equatorial
1855,-2.577155,128.1926,-2.585037,128.823058,29.258996,128.38858,29.249317,129.1783,Selenographic,Equatorial
1856,-72.765676,99.521024,-72.724899,102.240828,-61.187596,-82.68035099999997,-61.166301,-84.20657399999999,Selenographic,Equatorial
1857,3.140768,-4.188288,3.157282,-5.08669500000002,-41.99124,-4.497802999999976,-41.974365,-5.618621000000019,Selenographic,Equatorial
1858,-0.134919,58.743961,-0.131635,59.579413,-45.19817,58.896684,-45.192494,60.10313,Selenographic,Equatorial
1859,-31.039053,169.023324,-31.037801,168.005018,-62.909924,169.562858,-62.911472,167.696881,Selenographic,Equatorial
1860,-27.024317,91.436457,-27.040974,90.456667,-58.997595,92.972437,-59.026643,91.324692,Selenographic,Equatorial
1861,-26.727101,17.012191,-26.728958,16.000948,-41.827295,17.046941,-41.828778,15.863996,Selenographic,Equatorial
1862,29.268567,-30.38384000000002,29.35594,-31.457348000000025,-0.590839,-30.86635799999999,-0.51409,-31.763563999999974,Selenographic,Equatorial
1863,-74.501386,84.844955,-74.45913,87.5616,-59.596562,-97.920752,-59.57764,-99.200604,Selenographic,Equatorial
1864,60.047115,56.773696,60.014154,55.166872,27.625754,57.457117,27.600405,56.430507,Selenographic,Equatorial
1865,-55.719884,99.420827,-55.691418,100.841838,-85.23851,107.04996,-85.058178,116.079375,Polar,South
1866,30.26365,95.09903,30.248508,94.096731,-3.566856,95.393575,-3.580701,94.510028,Selenographic,Equatorial
1867,-76.589877,-96.32032700000002,-76.540185,-93.17514499999999,-57.490569,80.608926,-57.471077,79.322524,Polar,South
1868,59.489904,-121.68911499999999,59.476443,-123.41001299999999,-30.303364,-121.546254,-30.311879,-122.476111,Selenographic,Equatorial
1869,-72.813561,101.585861,-72.774663,104.295176,-61.372454,-80.47059899999999,-61.351685,-82.002929,Selenographic,Equatorial
1870,63.615221,72.300377,63.582696,70.452913,31.699538,73.34354,31.681534,72.280613,Selenographic,Equatorial
1871,46.158913,-173.096977,46.169255,-172.055346,70.095113,-174.632392,70.116294,-172.38912,Selenographic,Equatorial
1872,61.185679,36.616005,61.185757,35.047633,16.302501,36.055408,16.302619,35.194787,Selenographic,Equatorial
1873,61.879725,-28.831740000000025,61.885489,-27.258961999999997,29.639129,-28.341357000000016,29.642846,-27.49798099999998,Selenographic,Equatorial
1874,2.566686,-84.19937299999998,2.57779,-83.56624299999999,32.323706,-83.68316199999998,32.329947,-82.95105799999999,Selenographic,Equatorial
1875,-85.897886,-92.49949500000002,-86.054269,-103.17697099999998,-61.853118,68.060792,-61.875052,69.638357,Polar,South
1876,3.106348,157.050988,3.421039,156.230952,-26.875975,157.404402,-26.534581,156.485484,Selenographic,Equatorial
1877,-30.918765,-123.14931899999999,-30.906712,-123.987811,-0.950788,-122.824892,-0.941351,-123.484736,Selenographic,Equatorial
1878,63.141383,176.425744,63.199722,174.405607,33.350274,176.195062,33.424377,175.037567,Selenographic,Equatorial
1879,-28.780439,156.06777,-28.782674,155.195755,-60.754308,156.304538,-60.756286,154.736113,Selenographic,Equatorial
1880,21.233304,-168.835232,21.233952,-169.751256,-8.724365,-169.129352,-8.71901,-169.979942,Selenographic,Equatorial
1881,59.320989,114.333419,59.218929,112.665746,29.313977,114.964345,29.22689,113.956265,Selenographic,Equatorial
1882,44.886046,64.144128,44.882538,65.076339,68.646821,63.971016,68.638367,65.993555,Selenographic,Equatorial
1883,28.328303,165.354347,28.332697,164.313671,-31.555817,164.849652,-31.55176,163.789272,Selenographic,Equatorial
1884,64.020067,-155.900363,64.031488,-153.984021,31.899824,-155.301049,31.908742,-154.253797,Selenographic,Equatorial
1885,63.336085,-74.997545,63.313765,-76.99208399999998,3.372078,-74.592487,3.360825,-75.49891600000001,Selenographic,Equatorial
1886,-28.93398,89.28912,-28.950376,88.388865,-60.900497,90.938981,-60.930093,89.367301,Selenographic,Equatorial
1887,-59.944216,-154.032912,-59.947209,-155.414131,-0.276889,-154.790827,-0.278682,-155.353411,Selenographic,Equatorial
1888,-20.983947,-34.01726500000001,-20.981591,-34.873628,9.147333,-34.055053999999984,9.149397,-34.81403899999998,Selenographic,Equatorial
1889,44.733545,-133.489933,44.731867,-132.649799,68.453843,-133.736209,68.449435,-132.009902,Selenographic,Equatorial
1890,-18.599334,6.47605,-18.598598,7.352297,-35.738044,6.362046,-35.738203,7.339688,Selenographic,Equatorial
1891,0.696818,-166.579494,0.694376,-166.009574,30.232728,-166.694422,30.230397,-165.990518,Selenographic,Equatorial
1892,-73.17713,-37.92508600000002,-73.18085,-35.51806499999998,-63.368666,144.244384,-63.368713,142.819,Selenographic,Equatorial
1893,-57.649629,-157.449376,-57.645295,-156.051898,-81.909774,-159.235439,-81.90678,-154.343947,Polar,South
1894,8.968291,-125.690607,8.975915,-125.00662,0.878698,-125.63181399999999,0.885172,-124.958429,Selenographic,Equatorial
1895,-0.608621,-0.5590670000000273,-0.611483,0.271098,-26.782604,-0.7952849999999785,-26.785687,0.107449,Selenographic,Equatorial
1896,61.973518,89.89061,61.996726,91.478928,2.655941,91.562319,2.66912,92.380535,Selenographic,Equatorial
1897,32.882393,-4.812819999999988,32.873264,-3.8093299999999886,14.058808,-4.887674000000004,14.051157,-4.015312999999992,Selenographic,Equatorial
1898,-55.705839,93.957947,-55.674966,95.517074,-85.25737,100.504156,-85.074184,110.26975,Polar,South
1899,-6.604203,150.972648,-6.594145,151.871811,-56.544808,150.13664,-56.538993,151.80628,Selenographic,Equatorial
1900,-76.282663,13.04826,-76.295907,16.30459,-57.898293,-163.469108,-57.904222,-164.75117,Selenographic,Equatorial
1901,-59.397385,-174.753809,-59.394243,-173.124948,-89.093895,168.180005,-89.0079,-144.766692,Polar,South
1902,31.145715,106.24286,31.126216,105.321429,1.2597,106.116153,1.271109,105.317853,Selenographic,Equatorial
1903,-30.836324,142.038888,-30.844092,141.052246,-62.733939,142.652628,-62.743158,140.799783,Selenographic,Equatorial
1904,-32.652437,129.824507,-32.676584,130.659746,42.264701,130.026028,42.242794,130.999198,Selenographic,Equatorial
1905,60.138584,72.514423,60.110532,70.859463,27.874918,73.437489,27.8584,72.410982,Selenographic,Equatorial
1906,63.158349,-1.6613290000000234,63.167178,0.083417,31.019302,-1.0582150000000183,31.024893,-0.11263100000002169,Selenographic,Equatorial
1907,31.334296,98.221087,31.343991,99.021958,-58.489266,94.368022,-58.532712,95.718037,Selenographic,Equatorial
1908,43.461693,-145.623648,43.465301,-144.721487,48.09879,-145.7128,48.102754,-144.722923,Selenographic,Equatorial
1909,-23.083355,-108.418238,-23.081337,-109.28227799999999,-55.022273,-107.247161,-55.029889,-108.56603999999999,Selenographic,Equatorial
1910,-27.401181,172.16879,-27.404398,171.195589,-59.396027,172.595007,-59.402914,170.950574,Selenographic,Equatorial
1911,1.009931,-178.577623,1.011812,-178.044124,29.141392,-178.567529,29.146584,-177.912645,Selenographic,Equatorial
1912,-24.743798,-108.422237,-24.753402,-109.21094299999999,-56.629204,-107.20200700000001,-56.646729,-108.440945,Selenographic,Equatorial
1913,31.278721,-128.245953,31.282044,-129.30397,1.39201,-128.388967,1.389625,-129.274846,Selenographic,Equatorial
1914,-30.355053,-130.276437,-30.364527,-131.251975,-62.315912,-128.991136,-62.336167,-130.671588,Selenographic,Equatorial
